household_size,seasonal_index,garden_area,number_of_bathrooms,children_count,elderly_count,appliance_count,temperature,daily_liters_used
5,0.97,38.17,2,0,2,17,30.59,868.5934786
5,0.89,119.78,2,3,1,14,14.69,1014.722348
2,1.39,123.77,3,1,0,15,27.05,812.4874309
6,1.16,15,1,3,2,6,37.32,903.9856745
,0.97,29.44,,3,0,19,44.73,1036.356502
3,1.1,174.57,4,3,1,10,24.53,1006.040467
7,1.22,260.94,1,0,1,9,36.58,1347.394241
7,1.3,41.81,3,2,1,6,37.69,1119.265836
7,1.23,44.01,4,2,1,9,13.19,1186.135456
5,0.96,70.01,3,3,2,,39.67,1027.310403
6,0.88,63.56,4,0,0,10,21.78,1087.275957
7,0.85,240.72,4,3,2,6,39.83,1362.4186
1,0.88,181.42,3,1,0,17,42.74,761.8563415
4,1.04,65.63,1,1,0,18,40.88,882.5962935
6,1.05,55.7,3,0,2,9,11.38,1089.675376
3,1.48,206.1,4,3,,17,33.86,1142.228218
6,0.82,83.68,1,3,1,19,22.6,1039.313629
3,1.24,241.07,4,1,0,12,11.34,1151.620129
6,1.16,91.92,1,2,,8,30.46,1030.183596
7,0.9,237.12,4,0,2,18,25.46,1542.279787
4,1.46,181.24,1,3,1,10,,943.9412194
4,,138.8,2,0,2,11,28.22,1005.700206
3,0.95,55.61,1,3,1,19,30.14,711.4479567
6,1,78.94,2,3,1,14,18.05,1064.58961
4,0.94,53.09,,3,0,5,39.9,823.1531876
2,1.02,267.64,3,0,1,14,32.45,1032.578876
6,0.96,116.53,3,0,2,14,17.88,1206.183037
4,0.98,132.27,1,1,0,14,27.32,885.4286773
1,1.16,273.43,2,1,2,19,33.24,964.9612062
1,1.04,233.8,2,1,2,7,27.02,761.1728336
2,1.14,102.22,2,3,0,17,,775.9321998
4,0.82,94.99,4,1,2,5,42.55,932.1310217
1,1.32,20.98,4,0,0,,22.2,626.6702392
7,1.45,213.73,1,3,0,,40.92,1361.978982
6,1.5,272.24,3,2,2,8,24.92,1421.327152
5,0.94,83.3,1,0,1,16,11.4,919.6430838
4,1.07,35.37,3,2,2,11,38.5,825.5844102
2,1.48,216.42,2,2,0,14,14.8,941.7058592
4,0.95,173.77,4,3,1,5,11.83,1051.084899
3,1.18,156.53,1,1,2,11,17.67,840.7800569
3,1.36,128.37,2,3,2,7,13.53,832.9841688
1,0.82,293.18,3,3,2,5,37.9,808.3550967
3,0.87,68.68,4,3,0,10,32.88,810.9261669
2,0.94,21.22,,3,1,16,,654.003668
1,1.12,60.71,4,0,1,15,39.3,676.1768909
2,0.81,145.43,,3,0,13,24.89,726.9305403
6,1.1,12.45,1,2,0,11,25.54,880.1335722
2,0.91,75.61,1,0,1,13,15.47,560.0233837
3,1.39,79.72,4,0,0,5,31.43,827.4047237
6,1.14,35.61,1,2,0,6,25.61,881.1021213
3,0.85,178.06,2,3,2,16,43.33,915.2142123
2,1.12,286.17,1,0,1,15,11.93,961.8114078
3,1.14,201.95,4,1,2,10,33.88,984.7067196
3,1.01,263.05,4,1,2,14,15.36,1134.630682
3,1.06,147.9,2,1,1,13,35.01,919.2965894
,1.48,140.92,3,1,2,10,19.54,
6,0.97,285.98,2,0,0,16,39.17,1384.834466
6,1.27,10.48,1,0,1,5,36.23,853.7102287
7,1.26,91.28,4,2,2,15,40.94,1367.192571
6,1.1,302.5,2,0,0,19,26.47,3291.080976
7,1.45,190.81,1,1,2,9,40.42,1317.209794
2,1.34,126.63,3,3,2,12,13.99,805.6188307
7,0.81,14.39,2,3,0,10,29.47,978.9258149
7,1.14,189.13,4,0,0,7,10.8,1375.168232
5,0.88,114.46,1,3,2,13,31.26,939.7561994
2,1,259.05,4,1,0,9,11.09,989.8884602
6,0.97,136.34,3,1,2,11,25.78,1216.005373
1,1.33,32.27,1,,2,,27.12,570.733127
3,0.97,297.07,1,1,0,7,31.75,
3,1.49,30.17,1,1,1,11,,673.6130619
5,0.89,230.26,2,0,0,15,28.71,1197.717277
1,1.09,223.81,3,1,2,9,10.53,796.4761294
4,1.14,188.38,4,1,2,7,12.42,1102.513448
7,1.1,198.27,4,3,0,9,44.47,1359.525807
2,0.87,68.97,,0,0,13,27.43,564.9011931
4,0.96,106.96,3,0,1,15,39.78,990.9018
1,1.16,284.16,4,0,0,14,30.78,1038.390984
5,1.36,275.02,4,1,0,18,25.9,1458.692162
1,1.28,96.87,4,0,1,12,37.34,687.6114491
5,1.18,205.6,1,0,0,18,28.58,1167.480524
4,1.48,15.18,1,2,0,5,16.78,639.7052007
4,1.33,51.99,1,1,0,13,33.72,854.9413985
1,1.41,153.44,3,3,1,8,29.02,763.6139824
1,0.81,266.49,4,2,0,16,31.28,939.7997323
7,0.95,267.7,4,3,0,6,44.5,1462.205777
3,,272.71,1,1,0,8,32.63,1026.532843
5,,257.07,1,2,0,13,35.41,1165.675527
3,1.05,138.16,3,1,0,10,42.56,916.5937697
2,1.21,243.06,4,3,0,10,39.76,1012.94435
2,1.18,155.74,3,0,0,15,40.05,893.2188812
1,0.95,,4,3,1,11,34.87,739.1656809
4,1.42,31.44,2,0,1,13,15.22,851.3640828
2,1.24,192.43,4,0,1,6,41.93,893.6902883
2,1.28,184.82,2,0,0,17,31.58,913.6212472
3,1.38,125.74,1,2,0,14,27.29,848.8610666
3,0.87,126.53,1,1,1,6,11.15,683.2268691
7,1.13,116.13,1,1,0,12,27.61,1147.445683
7,0.86,130.98,2,1,0,19,17.68,1301.737544
2,0.85,87.91,1,3,2,8,10.94,574.8359327
1,1.3,147.19,3,2,2,19,21.07,806.1149465
3,1.35,166.53,2,1,0,8,23.82,878.3971397
2,0.84,172.56,3,1,0,18,23.77,888.3828349
4,1.39,267.05,2,2,2,5,40.26,1101.911685
3,1,131.06,3,0,0,14,29.26,887.0570566
2,1.26,60.02,4,1,0,15,23.3,788.7657617
7,1.28,262.19,4,2,2,13,30.94,1571.05288
5,1.29,85.93,1,1,0,14,32.74,970.9596167
3,1.21,172.9,3,1,2,17,39.05,1047.345214
5,0.88,212.79,4,1,1,14,17.77,1269.959466
3,0.88,96.88,3,1,0,7,26.88,739.5682877
3,0.9,205.23,4,,0,14,32.58,1064.811651
7,1.44,26.73,4,3,2,19,39.45,1319.591512
6,0.95,297.57,1,1,0,12,18.65,1334.694645
6,0.91,196.17,1,0,1,19,13.85,1230.664087
5,1.49,29.39,1,3,1,10,22.74,891.4999014
1,0.8,116.27,1,,,19,15.72,627.9729546
2,1.34,103.8,4,2,1,9,13.15,784.9914239
1,1.39,291.29,,3,1,11,30.53,1006.100736
1,1.26,287.42,2,1,1,9,41.33,873.8206842
,1.48,139.91,2,0,0,12,38.52,1231.960476
2,1.03,72.52,4,2,2,10,32.72,738.5720685
6,0.86,29.2,1,2,2,7,38.17,841.2554556
6,0.97,43.33,2,0,2,18,26.76,1123.054157
7,,82.28,1,0,2,6,25.9,1061.52916
6,1.14,56.4,2,0,1,15,24.77,1109.193647
4,1.48,280.34,1,,0,8,43.76,1075.994143
1,1.16,266.51,1,1,1,11,20.98,826.4670366
7,1.03,129.63,4,0,2,11,18.78,1353.74423
7,1.43,37.96,2,2,0,13,28.01,1121.877086
1,1.23,124.93,4,1,1,17,20.55,818.8102773
7,1.45,107.74,4,0,2,11,13.32,1372.45187
1,1.48,55.16,4,1,0,10,32.53,645.993096
4,1.46,234.23,2,3,0,15,27.9,1168.17885
3,1.28,249.39,3,3,0,9,25.88,1083.046353
7,1.15,93.54,2,3,1,6,14.28,1120.720808
5,1,211.04,4,3,2,8,11.12,1222.067774
5,1.46,277.2,2,3,1,6,20.45,
4,1.18,249.56,3,0,1,16,37.77,1206.004733
1,1.5,167.03,4,3,2,9,26.3,847.9279909
5,1.44,13.77,2,3,1,11,31.52,940.5522465
4,1.07,161.19,2,2,0,6,40.98,905.9427178
6,1.41,208.4,2,2,2,6,32.22,1263.241881
,1.17,146.93,3,2,2,13,36.75,835.2931255
,1.32,27.08,2,3,1,11,19.01,910.8455472
2,1.14,275.28,2,0,0,13,38.33,1012.626247
1,1.49,278.53,1,2,0,18,28.7,
5,1.08,170.62,4,0,0,14,40.44,1258.599597
4,0.87,123.91,1,2,0,16,25.94,
3,1.4,199.17,4,1,2,16,36.56,1114.633598
5,1.33,249.78,4,3,0,5,26.95,1278.820028
5,0.89,14.78,1,1,2,9,39.69,760.8060198
5,1.15,168.08,3,2,2,7,41.86,1094.191375
5,1.28,171.66,2,3,1,14,21.37,1113.240466
4,1.09,217.11,1,3,0,17,19.31,1028.115836
4,1.44,259.43,1,0,0,5,17.66,1082.416705
3,1.46,91.17,2,0,1,19,26.42,895.8624556
4,1.41,37.23,1,3,0,17,21.32,799.463111
4,1.17,284.31,4,3,0,17,33.02,1371.438849
1,1.12,,3,2,2,10,,741.7997491
7,1.21,176.95,4,1,2,5,,1359.571399
1,1.16,289.19,4,3,0,8,13.64,991.7878515
7,0.87,167.63,2,2,2,8,33.86,1261.274412
2,1.35,227.41,2,3,0,10,38.23,884.06524
3,1.46,133.72,2,2,1,17,31.39,938.4728089
7,1.14,152.16,3,1,1,6,29.09,1252.191655
1,0.84,150.82,1,1,2,5,26.29,534.1463691
3,,213.78,1,3,2,16,40.72,
3,0.89,222.2,2,0,0,13,28.37,945.5042036
5,1.49,209.09,1,0,0,17,13.55,1211.888501
,0.9,278.33,2,0,0,7,39.52,1284.048458
6,0.86,192.11,,0,2,17,27.5,
6,,193.98,2,0,0,8,16.02,1263.965857
3,0.85,34.62,1,3,0,11,30.93,625.579729
5,1.24,287.32,1,3,1,12,43.53,1238.988165
2,1.41,69.51,1,3,1,8,10.07,539.9631326
2,0.98,163.53,3,2,0,7,13.38,854.1504952
6,1.45,294.18,4,1,1,8,42.37,1484.098057
2,1.25,35.87,1,3,2,5,40.68,450.7263914
5,0.91,295.71,3,2,0,18,21.11,1399.321151
6,1.25,237.89,1,2,0,12,16.15,1228.076253
7,0.85,163.75,3,3,1,9,38.96,1285.015586
7,1.04,118.39,4,3,0,9,42,1298.184403
5,0.81,219.51,2,1,1,8,14.98,1119.02164
2,1.11,224.31,2,1,1,19,25.55,945.3124017
6,1.38,176.78,2,0,1,11,31.53,1257.225969
7,1.29,285.63,4,0,0,6,18.49,1542.61645
5,0.94,161.24,4,2,2,10,32.22,1085.566991
4,0.93,228.23,4,1,2,10,35.53,1131.827367
7,1.29,293.71,1,0,2,13,42.45,1487.224554
4,1.27,49.93,3,3,2,12,11.95,898.721099
5,0.9,156.36,1,0,0,9,23.05,934.2627122
5,1.27,244.21,4,1,0,6,20.04,1274.75445
1,1.35,70.8,2,0,1,10,29.58,577.6549509
7,1.34,36.47,1,0,2,8,43.71,1032.591442
1,1.08,281.76,1,3,1,7,13.88,757.2331763
3,1.37,66.68,3,2,1,16,14.54,891.7449972
7,1.07,49.71,1,0,2,13,19.63,1105.237081
6,1.25,224.18,1,3,0,9,33.17,1237.292045
3,1.33,221.26,3,2,2,15,37.49,1119.265324
3,1.33,266.76,3,3,1,6,17.38,1075.818752
2,1.04,227.17,3,3,0,13,37.6,948.2391276
4,1.2,88.42,1,3,1,18,34.96,890.4096188
2,1.23,114.04,1,0,2,19,17.13,755.7180357
6,0.96,227.21,2,1,,17,12.39,1381.107197
5,0.81,164.41,3,0,2,16,12.26,1147.064412
1,0.87,19.73,4,2,2,9,17.02,499.2021048
6,0.82,267.94,2,1,1,,43.87,1263.046667
5,,286.43,1,0,2,7,21.15,1151.345414
6,1.03,74.11,2,0,0,7,11.05,989.6522426
5,1.41,70.08,,2,0,11,24.17,935.5022964
7,0.89,165.94,3,3,0,15,20.25,1335.535957
1,0.93,265.47,3,0,2,11,21.03,889.7860884
5,1.23,167.08,3,0,0,13,44.46,1152.246266
3,1.13,52.22,4,3,1,18,24.73,919.4421597
6,1.5,,3,2,2,11,13.26,1115.01868
1,1.33,71.61,3,1,2,18,19.42,664.9335339
5,0.99,195.91,2,2,2,18,30.7,1173.207752
3,1.31,203.13,1,1,1,16,23.42,953.2211107
3,0.96,19.84,1,3,2,5,36.46,577.6820681
7,1.28,282.57,2,0,2,5,28.95,1441.61463
4,0.83,58.6,2,1,1,9,,743.4326849
3,0.94,14.61,1,2,2,9,38.75,616.30002
2,0.87,182.02,3,3,0,8,25.88,799.0196978
1,1.1,261.82,2,3,2,7,25.58,798.3328125
1,1.19,279.28,1,0,2,6,42.23,771.1243233
1,0.98,43.48,3,2,2,13,41.95,520.0448454
5,1.48,290.54,3,3,1,16,33.4,1385.259896
6,1.09,88.77,1,2,0,5,15.38,967.7372672
5,1.19,30.74,1,1,0,12,,837.385472
2,1.12,99.66,4,1,0,16,10.1,844.2373787
6,1.4,177.68,2,0,0,17,19.61,1321.815762
7,1.06,288.96,1,2,1,16,11.13,1494.147994
3,1.46,163.59,2,1,1,12,36.15,948.6821205
5,1.36,204.89,1,3,1,8,14.45,1131.156725
6,0.85,21.11,3,1,0,12,28.56,1015.898581
3,1.42,114.72,2,2,1,18,43.24,898.2749172
6,0.93,202.48,4,0,1,8,24.34,1311.710495
3,0.84,205.37,1,1,2,9,17.23,852.7704132
6,0.96,164.11,3,0,2,11,38.19,1216.295166
5,0.86,137.86,3,3,1,12,16.8,1053.639458
5,1.24,288.85,4,0,2,12,26.81,1426.602999
2,1.11,256.5,1,1,2,19,32.99,992.8305893
7,,35.72,4,0,0,5,34.94,1127.79745
7,1.23,148.02,1,3,0,13,31.52,1262.390477
4,1.15,51.15,2,3,2,17,16.91,901.3217615
1,1.49,142.17,1,3,0,9,32.96,666.285475
5,1.24,204.68,1,1,2,14,33.84,1127.699033
5,1.21,87.87,4,3,0,10,35.41,1084.150845
3,1.09,189.59,3,0,2,7,43.6,915.6642708
4,1.11,,3,3,2,11,10.28,1006.58785
7,1.49,17.58,4,2,2,11,14.04,1226.012753
5,0.8,105.75,2,0,2,19,37.54,1050.998803
6,0.91,22.2,1,2,1,6,10.89,865.7286073
7,1.04,195.03,4,3,2,15,44.18,1424.927311
4,1.43,263.47,3,2,0,13,35.84,1243.274991
1,1.46,98.38,1,2,2,19,36.28,695.5043126
6,0.84,299.24,1,1,0,6,21.37,1222.580851
3,0.9,,4,2,2,,29.5,735.9304491
2,1.42,69.3,2,1,1,10,38.96,649.7856654
6,0.99,81.44,4,3,2,9,24.79,1164.713456
7,1.08,127.99,1,3,2,,10.71,1180.358043
1,0.8,270.71,4,0,2,9,42.1,918.1199306
6,1.14,146.73,2,2,1,6,25.84,1125.230837
4,1.41,158.66,2,1,2,14,12,1076.155122
4,1.06,124.09,3,2,1,14,18.7,983.6768863
1,1.42,282.93,3,2,1,11,13.74,949.0775627
7,1.04,67.12,1,1,2,15,33.1,1115.045436
4,1.26,48.95,1,0,1,8,11.86,736.8439521
6,,275.56,3,,1,5,11.08,
2,1.16,236.7,1,3,2,9,37.36,862.2926414
6,1.38,168.94,4,2,0,9,22.01,1279.617527
2,1.39,51.2,4,1,0,14,41.66,810.7745887
4,0.85,152.56,1,2,2,5,22.79,831.7005369
6,1.45,201.52,2,1,1,6,42.22,1228.897389
,1.17,30.11,4,3,2,12,27.35,935.4618755
7,0.95,192.04,4,3,0,14,18.6,1481.542858
2,1.38,59.37,4,2,1,7,44.03,708.0128516
7,1.24,203.71,1,2,2,13,28.96,1324.741967
4,1.16,196.09,3,3,0,16,32.89,1143.75107
5,1.37,60.69,1,2,1,15,25.87,987.3266678
3,0.94,165.44,2,3,2,15,30.7,869.9998777
6,1.21,200.6,1,2,0,14,13.9,1224.830319
5,1.47,216.24,1,3,,17,11.17,1239.017811
7,1.25,270.41,3,3,1,9,23.94,1509.998058
4,1.22,237.62,3,1,2,12,13.34,1141.984627
4,0.82,165.45,1,2,0,16,30.75,
3,0.93,174.51,1,1,0,11,34.14,820.8034041
4,1.23,149.02,1,0,,6,31.57,920.0721453
3,1.29,128.55,2,0,2,13,23.04,893.7183523
6,1.43,135.91,1,3,0,8,18.35,1133.822024
2,1.41,116.6,2,1,0,19,29.64,855.2938974
3,1.05,157.18,1,0,2,19,38.62,946.2301762
3,1.28,,1,3,0,7,13.54,678.6411902
5,1.12,100.95,2,2,1,17,28.61,1037.633274
4,1.13,57.73,1,3,0,19,42.15,899.2535649
6,1.46,39.41,2,1,0,8,42.11,1029.214167
2,1.31,232.11,2,2,1,5,15.95,817.5327587
1,1.48,195.35,1,3,1,13,35.8,781.5359103
7,1.34,1366.5,1,1,1,8,32.75,4277.784921
3,1.31,58.37,2,3,1,9,20.12,731.7322221
1,1.1,50.16,3,1,1,18,13.36,631.2971816
4,0.87,290.6,2,2,0,6,16.05,1083.231659
7,1.24,,3,1,2,13,10.92,1446.727148
3,1.13,93.96,2,,2,12,27.5,757.4331517
1,1.21,137.79,2,2,1,8,19.63,626.4280667
5,1,89.27,3,3,0,10,29.43,1010.508237
1,0.94,12.27,3,3,0,16,44.65,522.6585988
7,0.99,217.61,4,1,1,7,13.16,1410.472992
5,1.26,231.84,3,3,0,15,31.92,1307.691306
7,1.47,192.37,4,0,1,16,43.44,1487.303704
2,1.49,284.86,1,0,0,17,13.47,1045.352558
4,1.37,10.95,3,2,0,16,34.74,845.1582021
6,1.47,256.28,3,3,0,9,36.8,1359.622876
1,1,103.4,1,0,2,9,36.33,514.7944217
3,0.8,179.56,2,3,2,13,27.85,878.1606612
7,0.94,197.96,2,2,2,,37.89,1282.587444
7,1.24,10.68,4,1,1,5,25.36,1160.211713
4,1.43,291.77,4,3,2,18,36.94,1372.740443
1,1.44,152.36,2,0,0,17,17.43,745.989226
3,1.38,246.17,4,0,2,17,,1230.933925
3,1.33,268.78,4,1,0,10,44.76,1164.976946
7,1.01,250.42,2,0,1,11,11.57,1439.382576
,0.86,54.11,4,2,2,6,19.27,1015.911581
7,1.17,241.15,2,1,0,17,13.51,1451.560678
6,1.03,209.52,3,0,1,14,27.13,1338.406514
7,0.89,62.57,2,3,1,11,27.84,1109.672552
7,1.12,194.5,3,0,2,14,,1372.614465
3,1.17,98.16,4,3,1,16,23.18,957.3719202
6,1.34,165.09,3,2,2,18,42.49,1308.396393
3,,201.59,1,3,0,14,14.87,995.234915
1,1.13,44.92,4,3,1,8,21.48,584.425257
7,1.44,192.82,3,0,1,9,14.72,1384.710735
2,1.35,67.94,4,0,1,6,18.35,749.6429241
6,1.1,246.36,2,3,,12,41.24,1288.324378
5,1.05,116.72,3,0,1,,40.56,1165.672845
5,1.02,32.03,3,1,2,16,31.72,1018.608485
5,1.12,247.86,4,1,2,10,42.82,1254.00582
2,1.03,187.43,2,3,0,7,18.36,812.9152185
3,1.13,212.34,4,2,2,10,21.08,1065.636354
3,1.2,221.3,1,1,1,14,36.62,937.9773094
4,0.92,178.13,1,1,0,15,26.59,951.7447485
5,1.36,609.4,2,0,2,19,10.6,3347.686331
5,0.88,216.35,1,1,1,16,10.9,1124.652148
3,1.08,294.93,3,3,0,14,11.85,1167.876403
5,0.92,152.83,1,0,0,14,13.57,995.2714627
3,1.01,128.3,1,1,2,11,24.31,767.6594726
7,1.12,225.69,4,0,0,16,24.71,1550.389353
,1.32,138.93,3,2,2,12,13.13,1326.207371
3,1.24,262.9,3,0,2,12,39.58,
6,1.05,243.08,2,1,1,9,36.67,1264.175499
3,1.21,259.23,1,2,2,12,32.62,990.5700637
1,1.01,281.63,2,1,1,16,41.16,912.2624172
1,1.39,174.31,1,2,0,14,40.52,
1,1.14,240.75,2,2,0,15,16.96,839.754785
1,1.3,146.88,2,1,1,11,39.71,719.4016724
2,1.02,187.1,4,1,0,9,,880.2902787
4,1.27,238.18,4,0,0,9,20.91,1213.128705
4,1.45,17.24,4,1,1,7,12.57,880.3851262
3,0.88,170.48,3,1,2,13,19.35,947.7782542
7,1.21,192.65,1,3,2,18,32.24,1352.999573
5,1.15,149.61,2,3,2,12,37.72,1069.944811
1,1.18,102.44,2,0,2,10,14.42,620.5972986
4,0.94,228,2,1,2,8,24.72,1035.446688
4,0.82,291.55,1,0,1,16,25.25,1141.661641
1,0.85,135.19,4,1,0,17,18.49,788.7975029
7,1,185.78,3,0,1,6,40.85,
2,1.4,132.1,1,2,1,9,34.98,679.4932121
2,1.36,57.92,2,2,1,12,40.25,684.1020082
4,1.5,42.83,2,2,1,14,19.62,877.6729005
2,1.32,166.37,1,1,0,5,15.06,699.894103
6,1.05,194.39,4,2,0,7,24.67,1290.059667
1,1.44,281.37,2,1,1,13,43.97,892.7628092
7,1.35,166.72,3,3,1,19,10.79,1481.863918
4,,141.56,4,1,1,13,40.29,1081.982619
1,1.18,72.59,2,1,0,5,18.55,473.9960899
2,1.3,26.06,1,1,0,6,14.36,527.3629894
1,1.47,143.65,4,2,0,12,37.52,762.4034375
2,1.4,119.86,4,2,0,9,27.84,815.8072645
7,0.94,21.39,1,1,2,12,22.06,1034.819166
2,0.87,166.08,1,2,0,11,36.05,695.7757089
1,0.81,190.58,1,0,1,8,25.84,611.9395947
7,1.3,227.17,2,2,2,8,25.92,1372.512449
2,1,141.33,2,1,2,,32.28,804.9858615
6,1.3,275.56,3,1,2,6,25.67,1357.345385
3,0.93,207.46,2,3,2,11,15.39,936.0190601
1,1.11,299.3,1,2,2,17,23.03,900.0151841
3,0.81,252.89,1,1,1,6,32.28,899.8565395
1,0.88,191.56,3,2,2,7,36.69,
2,0.86,128.31,2,1,0,6,38.24,677.2953817
2,1.35,297.64,4,2,0,6,32.96,1078.596794
7,1.43,75.85,3,0,1,,13.19,1285.909788
4,0.92,157.28,4,1,1,5,10.74,976.4516992
6,1.17,136.27,2,0,0,8,35.53,1122.897483
4,0.91,278.42,2,2,1,10,14.32,1123.762042
3,,,3,0,1,19,12.18,1040.586731
2,1.37,226.05,3,2,0,8,27.87,937.0902623
4,1.35,,3,1,2,13,35.76,1127.962924
2,0.98,185.07,4,1,0,16,23.15,965.5801334
1,1.04,19.47,3,2,2,11,31.49,517.1256885
4,0.95,232.16,2,2,2,,11.76,
3,0.8,181.08,1,0,1,19,12.49,946.0922013
7,0.85,215.72,1,3,1,7,25.77,1236.917966
4,1.49,82.96,3,3,2,12,12.94,948.4747708
2,1.44,93.39,3,3,2,5,35.09,685.9531854
5,0.86,264.19,3,2,0,17,29.83,1315.74364
5,1.12,167.29,4,3,0,18,40.22,1265.193544
7,1.48,297.43,4,1,1,15,29.85,1714.429227
7,0.84,34.1,2,1,,11,29.37,1053.679892
6,1.27,190.06,3,2,2,18,20.96,1371.936006
7,0.87,282.73,2,1,1,10,29.11,1422.553734
2,1.04,65.92,4,2,,12,28.69,777.1389098
1,0.83,166.33,3,1,1,14,37.76,778.7028526
4,1.22,37.8,1,2,2,12,24.91,812.9937197
7,1.29,244.92,2,3,0,7,36.33,1381.162877
5,0.83,63.76,1,3,2,7,34.29,804.1068429
1,1.15,73.56,2,0,1,12,42.4,557.0880679
2,1.01,156.39,1,2,1,13,23.8,743.3220803
1,1.3,188.44,4,2,2,10,21.34,845.1387931
2,1.16,1347.65,3,1,1,19,17.01,3229.329696
,0.81,88.09,4,2,0,5,19.75,1075.490106
4,0.99,16.06,2,3,2,7,27.46,744.9841596
1,1.14,100.48,4,1,2,15,40.47,718.9852774
4,0.87,286.18,3,2,0,13,23.74,1286.753469
1,1.42,200.3,3,3,0,10,24.64,813.7258535
2,1.43,142.08,,0,1,14,28.45,831.8083451
2,0.88,80.97,3,3,2,9,11.22,609.6641659
1,1.42,192.45,3,1,0,16,25.06,855.5840088
6,1.2,141.35,1,3,1,9,23.48,1113.241859
2,1.41,53.43,3,0,0,10,22.66,685.9767759
3,1.24,92.01,1,3,2,7,17.24,747.578016
3,1.44,139.16,2,0,1,19,31.03,954.2364155
4,1.12,259.53,4,0,0,16,26.45,1257.729304
7,1.5,83.38,2,2,1,5,42.73,1134.486606
3,1.4,158.82,4,1,1,17,41.76,1080.368343
3,1.24,233.09,4,3,2,17,10.96,1180.374481
6,1.07,64.12,1,2,0,19,14.8,1072.900144
6,1.23,52.89,4,1,2,13,20.16,1150.8072
7,1.31,235.33,3,3,1,18,35.52,1548.020008
5,1.04,173.78,1,3,0,5,32,974.0132723
7,1.18,100.56,1,2,0,9,18.43,1126.259354
5,1.42,44.63,2,3,0,16,26.02,997.9356591
6,1.47,194.64,2,2,2,12,26.19,1329.540812
5,1.23,67.85,3,1,2,6,37.75,934.0642513
6,0.91,201.51,2,0,1,19,26.83,1287.992119
5,1.34,24.84,2,1,1,11,14.4,917.1878129
2,0.97,266.98,2,0,2,7,16.87,843.6992765
6,0.85,90.54,3,2,0,12,31.7,1114.325121
7,1.06,161.82,1,3,2,12,27.65,1248.575429
4,,200.8,1,2,0,15,34.1,1054.618896
4,1.16,256.98,4,1,0,13,42.37,1307.630453
6,0.8,43.84,4,2,0,19,10.38,1138.90435
3,1.28,261.2,4,3,2,6,20.07,1094.868293
4,1.11,178.45,3,2,2,19,44.45,1130.596451
7,0.98,284.51,3,0,2,16,24.01,1589.989566
3,0.99,266.62,2,,2,10,28.42,1023.565839
4,0.83,233.38,4,1,2,15,12.9,1249.363359
,0.96,32.19,3,0,0,8,27.1,460.2446687
1,0.88,249.55,1,2,2,12,22.92,759.3693268
6,1.11,201.01,4,0,1,17,17.71,1413.529671
7,1.15,66.62,2,1,0,12,33.84,
7,1.38,,2,0,0,9,36.2,1042.571279
4,1.2,105.05,4,3,0,19,38.44,1095.465128
2,1.21,188.21,2,1,0,18,10.63,849.3960884
3,0.87,137.66,1,1,2,8,23.16,752.6793697
4,1.05,247.88,2,2,2,,23.36,1011.386078
6,1.36,177.67,2,0,2,6,10.61,
3,1.21,40.19,4,0,1,14,33.56,833.4431887
5,1.06,291.53,3,3,1,11,23.09,1296.283573
6,1.1,200.43,4,2,0,5,40.56,1230.270961
4,0.88,47.94,2,1,2,9,14.18,760.7121538
2,0.82,227.08,4,1,0,11,43.33,997.3802198
5,0.9,38.83,3,3,2,17,31.76,967.7551012
6,1.01,256.76,1,3,,17,21.59,1306.702376
4,1,255.83,2,3,2,7,40.57,1087.864271
1,1.29,171.43,1,1,2,19,39.45,719.4680905
7,0.91,89.38,3,1,2,17,11.07,1290.041664
4,1.33,115.13,4,3,2,7,37.03,951.5522074
1,1.3,24.52,3,1,0,,32.74,564.5420567
1,0.91,109.2,3,3,2,17,11.35,685.3474668
6,1.26,222.46,2,1,2,13,14.12,1292.334549
4,1.03,254.13,1,2,2,10,17.92,1028.215582
7,0.87,143.93,2,0,1,18,35.56,1314.944604
4,1.24,168.02,4,1,1,6,19.04,1084.528146
1,1.36,82.21,1,1,1,16,39.54,561.3527689
3,1.47,206.04,1,0,2,5,30.77,886.0062088
5,1.19,184.83,2,2,0,16,10.4,1186.185075
2,1.2,146.71,2,1,2,5,33.75,690.4867114
4,1.12,25.5,4,2,2,8,44.25,858.7184383
5,1.02,135.73,4,3,2,7,27.95,1118.833708
5,0.9,191.23,4,2,0,18,22.34,1253.502963
3,1.01,204.65,1,2,0,9,11.84,870.1421751
5,1.03,153.93,2,2,2,15,21.81,1098.524245
4,1.32,39.27,4,2,0,7,39.56,917.0659499
6,0.89,140.35,2,3,0,15,19.66,1128.223839
6,0.93,275.16,2,2,1,,34.96,1410.373488
5,1.48,152.86,1,3,2,15,27.71,1110.592578
4,0.85,121.8,4,0,1,17,36.28,1039.74164
4,1.45,71.35,3,2,2,14,35.1,943.0430648
1,0.9,202.14,3,2,0,7,35.55,756.2144762
3,1.18,199.77,2,2,2,14,41.15,1005.310328
7,1.08,130.09,2,1,2,7,31.81,1186.138519
2,1.08,166.6,2,2,1,18,24.07,822.7141061
7,1.29,161.19,3,0,0,13,35.9,1359.217663
1,1.26,80.88,3,2,2,15,42.69,631.8945004
2,1.46,180.34,3,2,0,8,38.99,876.496523
7,1.3,177.21,3,1,1,7,16.45,1346.826848
4,1.22,110.91,4,0,0,17,42.51,1046.6355
6,0.92,143.44,1,2,1,7,37.71,1016.452098
