household_size,seasonal_index,garden_area,number_of_bathrooms,children_count,elderly_count,appliance_count,temperature,daily_liters_used
4,1.21,236.72,3,2,0,17,37.02,1193.006431
7,0.98,111.83,1,3,2,16,39.29,1154.782577
3,1.25,31.62,3,2,0,12,37.16,808.9141154
1,1.03,57.82,3,0,0,19,38.05,646.9888495
3,1.26,247.16,2,2,1,15,16.82,1080.469168
4,0.92,249.94,1,0,0,10,18.06,994.7892589
5,1.22,46.1,4,2,0,13,,1017.199314
2,1.28,134.4,4,3,2,12,,
6,1.3,186.65,4,1,0,5,33.4,1281.2667
6,1.48,111.23,2,0,1,5,17.43,1123.933846
4,0.82,157.24,1,1,0,13,16.68,864.8388038
6,0.85,68.83,2,1,1,12,29.14,994.6586298
4,1.22,232.7,3,2,2,16,35.98,1230.393274
3,1.14,254.29,3,0,1,12,42.63,1098.352233
5,1.24,188.98,3,2,2,5,42.35,1091.424189
2,1.29,139.23,2,3,0,17,40.48,814.9460355
6,0.82,218.77,2,2,2,7,44.72,1192.119642
5,1.14,281.73,3,3,0,7,31.17,1306.9291
5,1.15,163.02,4,3,2,5,23.81,1158.159725
5,1.23,96.71,1,0,0,5,42.49,904.2988731
1,1.05,130.15,4,0,0,11,37.36,772.3735239
5,0.85,145.38,3,1,2,12,43.69,1086.74796
7,1.03,78.6,3,0,0,10,18.89,1177.405274
4,0.95,50.95,1,1,1,,34.06,748.4177681
1,1.35,166.45,4,2,1,9,32.07,833.4780312
7,1.42,50.08,2,2,1,11,19.56,1157.449223
1,0.92,223.6,4,2,0,5,29.38,820.3479011
5,1.23,236.58,,0,0,6,44.17,1242.231904
6,0.94,175.26,4,0,1,7,37.5,1285.804953
6,1.38,289.84,1,0,1,12,10.89,1367.140817
6,1.34,206.87,4,1,0,9,27.76,1419.058852
6,1.21,248.92,3,0,2,8,25.23,1318.793488
4,1.02,193.47,1,2,1,8,34.22,955.1423478
6,1.49,18.02,2,1,1,8,27.35,1041.616061
2,1.25,,2,3,0,13,17.85,702.9902383
5,1.32,121.6,4,1,0,11,43.8,1098.12048
1,1.42,35.26,3,1,1,13,,594.2724243
2,1.38,269.69,3,3,0,19,15.32,1085.63142
6,1.37,223.14,2,1,1,19,31.91,1351.55302
2,0.98,124.38,2,2,1,,26.96,708.1612215
1,1.02,134.87,3,1,2,5,14.94,630.5750998
6,1.07,242.7,4,0,1,5,30.85,1334.196741
2,1.44,97.84,4,0,1,13,27.45,804.2838889
4,0.84,177.79,2,3,1,11,16.21,1021.938242
4,0.98,294.49,4,1,2,8,31.27,1246.260821
5,1.11,71.92,2,1,1,11,32.04,929.1336297
5,1.3,216.25,2,3,0,17,11.24,1281.728187
7,0.91,186.74,3,2,1,10,33.65,1361.306934
2,1.16,132.26,2,3,0,18,44.38,820.9737275
1,1.03,25.06,2,1,0,16,41.85,493.9858073
4,0.95,144.99,3,1,0,9,44.98,987.9352011
3,0.84,33.96,4,0,1,9,18.81,737.830273
5,1.38,130.3,4,1,2,10,35.52,1145.097093
7,1.28,193.46,3,1,2,18,43.01,1501.293496
4,1,81.51,4,0,0,15,31.03,1033.068735
7,1.07,251.01,2,2,0,10,26.7,1399.329191
6,1.18,234.04,4,0,1,19,19.72,1472.392033
2,1.02,14.73,2,3,0,17,19.96,617.850261
7,0.93,68.73,1,2,2,19,38.9,1121.204286
4,0.95,176.77,4,2,0,5,41.32,1031.392
4,1.4,170.77,1,2,2,8,28.4,981.0037444
2,1.14,36.8,3,3,1,12,25.81,682.0680351
5,1.13,66.73,2,1,1,12,15.45,936.9925702
5,1.07,136.47,3,2,2,15,34.67,1150.587426
3,,194.56,3,3,0,17,,1049.511377
3,1.38,196.53,4,2,2,7,37.8,1047.247921
5,1.3,,2,3,0,19,21.77,1106.681316
5,1.14,228.36,3,2,0,16,36.98,1264.089513
7,0.94,165.48,4,3,2,5,24.14,1307.587489
,1.18,78.44,1,3,1,14,20.98,952.2998561
5,1.31,160.22,3,2,2,8,35.97,1124.866703
4,1.09,90.53,1,3,1,12,19.43,822.9664196
3,1.49,74.12,3,,1,17,26.53,894.9593149
2,1.45,268.8,1,1,1,19,42.59,1031.059035
1,1.45,224.74,3,2,0,13,31.08,892.8199267
2,1.22,185.84,2,1,1,5,26.7,760.4146546
6,1.19,61.25,3,3,0,5,37.85,2958.204094
1,1.17,136.43,2,2,1,15,31.62,722.2256864
,1.13,198.55,3,1,2,9,26.46,1062.074756
6,0.91,209.81,4,3,0,11,16.76,1368.411789
3,1.41,247.2,3,1,2,14,34.53,1120.576218
1,1.37,100.11,3,3,1,9,25.81,672.6138106
5,1.32,35.75,2,0,0,19,38.52,993.6259178
6,1.28,245.8,4,1,0,8,39.52,1419.685561
4,1.13,229.62,4,,0,16,16.62,1241.661553
1,1.5,41.56,2,3,2,18,13.8,660.3616887
5,1.11,88.42,1,2,2,18,32.5,1055.798838
6,0.98,158.79,2,2,0,14,37.06,1213.176817
4,1.03,24.73,3,0,1,8,28.19,803.9265026
6,1.3,141.42,1,0,1,9,33.32,1124.898939
1,1.01,90.56,3,0,1,9,38.72,585.3579685
5,1.27,14.37,3,0,1,5,39.59,873.7373205
3,1.3,287.32,4,3,0,6,16.97,1138.651019
7,1.43,199.21,3,0,1,16,32.58,1492.110238
4,1.12,234.72,2,1,2,17,40.57,1133.649942
1,1.14,147.41,2,2,0,15,39.68,681.469691
5,0.85,186.99,2,1,0,6,34.98,1054.399378
3,0.92,42.42,4,3,0,7,40.66,744.419509
6,0.98,176.6,1,1,1,6,12.53,1136.581041
5,1.45,43.08,,0,0,11,23.85,1082.446861
7,1.25,206.65,2,0,0,13,15.25,1452.072393
3,1.43,198.49,3,0,0,19,28.65,1062.850367
1,1.02,133.86,,2,2,18,16.51,711.3832443
5,1.03,95.2,4,2,0,8,18.13,1068.23505
7,1.15,52.81,2,2,2,7,36.71,1097.869944
,1.26,,3,3,1,14,15.52,1253.016283
2,0.9,283.36,2,3,2,17,22.75,1005.080069
4,0.92,138.71,2,0,0,6,20.64,937.5180694
5,1.36,285.42,,,0,12,13.59,1376.892031
7,1.4,235.52,4,2,0,16,22.3,1582.587787
3,0.8,240.88,4,2,2,7,28.2,1014.716439
4,1.3,233.01,3,3,2,13,32.14,1167.711673
1,1.05,24.05,4,3,0,17,15.01,674.8353636
7,1.04,278.22,4,1,1,,15.12,1600.946531
4,1.19,229.72,4,0,2,9,20.15,1203.812783
2,1.33,18.68,1,3,1,6,19.53,512.5217397
1,1.45,67.13,1,0,1,14,14.73,545.8105814
5,0.81,107.66,3,2,1,8,27.69,962.7591029
7,0.99,197.01,3,2,1,9,23.07,1351.182629
6,1.07,197.58,2,2,2,10,25.15,1233.311088
,0.85,163.5,4,2,2,14,41.48,760.3989263
7,0.82,203.37,2,1,2,15,15.44,1372.480439
,1.5,120.55,,3,0,7,40.27,673.997425
2,1.25,269.72,2,1,0,15,35.42,999.253653
3,0.99,,1,1,0,19,40.75,642.265513
1,1.06,115.72,,3,1,10,17.61,622.5786884
7,1.3,131.23,4,,0,,10.44,1418.220776
3,0.9,135.07,1,1,0,6,14.76,731.4756028
4,1.1,85.3,4,1,0,9,14.32,964.126022
6,1.4,163.53,3,3,2,17,31.32,1345.892843
2,0.99,136.81,3,2,1,10,16.05,752.4533954
5,0.92,129.91,,2,2,7,14.33,988.1408399
7,1.42,111.74,2,3,2,15,38.28,1300.791864
7,1.47,284.65,2,3,2,13,42.33,1562.159157
7,1.42,245.8,1,1,2,6,11.93,1354.517465
1,1.45,180.66,1,2,0,18,25.28,757.7831069
6,1.09,84.44,3,2,2,10,37,1114.212588
6,1.13,101.61,4,2,1,5,34.79,1100.341663
3,,49.78,4,0,0,9,17.6,783.4856911
1,0.84,48.18,2,3,0,9,21.64,487.4509757
7,1.28,229.7,1,1,0,15,14.11,1397.421079
6,1.18,97.5,1,1,2,5,37.76,1022.439024
7,1.46,74.2,3,2,0,17,43.76,1317.927032
7,1.18,121.29,3,3,1,9,42.36,1262.852152
7,1.49,223.31,1,0,0,16,25.07,1412.799994
2,1.48,68.28,3,2,0,13,14.24,786.4330625
5,1.08,135.93,1,1,1,6,36.36,943.8218263
4,0.82,165.91,3,0,,7,36.47,975.1632257
4,1.37,225.12,3,2,1,17,36.64,1243.78526
3,1.4,21.78,2,0,2,9,23.12,671.167792
6,1.19,117.44,1,3,0,6,14.51,1008.65624
4,1.31,186.64,2,1,0,8,10.6,1047.496014
3,1.13,255.17,4,0,0,19,34.15,1211.647983
5,1.24,274.28,2,0,1,14,34.4,1309.950454
7,1.16,121.67,1,3,1,17,26.7,1232.509937
1,1.14,16.24,2,1,1,14,22.43,472.9572801
2,1.37,24.88,3,2,1,14,22.57,701.3338201
5,0.93,165.81,1,3,1,15,17.66,1008.755892
5,1.1,158.64,2,1,0,10,12.36,1042.710063
4,1.27,81.54,,3,2,6,37.61,794.7068175
4,1.49,160.46,2,3,1,15,37.02,1074.46732
2,1.2,203.24,3,1,2,6,28.22,890.6782629
1,1.19,135.66,1,3,1,5,12.16,521.1660704
5,1.16,37.95,1,1,0,9,21.73,872.5679762
6,0.84,104.8,2,2,1,18,26.68,1079.050738
4,1.26,198.83,3,3,0,18,43.78,1197.273299
,1.47,117.83,1,0,0,5,29.24,968.6936186
1,1.31,37.09,4,0,0,16,16.57,655.7226151
3,1.02,141.21,4,2,0,6,14.53,876.6998308
1,1.26,149.61,2,1,2,6,21.44,621.7307183
5,1.15,155.42,4,0,0,5,38.54,1127.035296
5,1.27,149.59,3,1,1,11,27.78,1118.903397
2,1.5,110.88,2,2,,16,26.56,822.1560916
5,1.23,170.43,3,1,1,5,37.45,1086.024609
4,0.81,48.46,1,0,0,7,25.15,693.283646
6,0.98,119.63,,1,0,14,27.49,1243.621056
2,1.1,94.76,1,0,0,9,25.09,606.7684373
5,0.85,79.82,3,1,,13,28.8,992.3885715
1,1.12,144.74,1,0,0,12,32.77,674.1356443
5,1.12,235.63,4,0,1,12,29.16,1293.200606
1,1.41,192.48,1,2,2,11,33.35,745.5347587
1,1,38.35,4,0,1,9,19.5,557.0985139
5,1.09,149.35,2,0,0,15,40.69,1101.218191
1,0.97,261.3,1,0,0,18,27.09,835.2797479
6,1.36,281.35,3,3,2,11,16.76,1449.575374
3,1.35,,4,1,2,13,16.92,1058.515074
2,1.46,178.58,4,3,1,15,38.97,1062.524516
5,1.38,179.98,3,0,1,5,13.39,1105.147975
7,1.36,231.19,4,2,2,10,24.39,
3,0.97,256.92,1,3,1,9,12.23,940.902979
1,1.28,161.72,4,0,2,11,23.53,791.5106166
1,0.83,122.56,4,0,2,9,42.28,698.1672832
2,0.82,287.09,3,3,0,12,15.3,997.8687043
3,1.01,87.73,1,2,0,7,28.53,637.6103202
3,1.41,124.65,1,0,1,18,17.37,838.8820101
5,0.99,243.35,3,2,2,19,16.46,1295.961092
,1.45,29.23,4,0,0,,21.22,650.1669439
7,0.95,138.44,3,1,1,8,10.01,1229.20461
4,0.83,138.28,1,3,1,13,17.23,859.8819292
7,1.22,240.12,4,3,0,8,24.43,1506.926905
5,1.37,190.1,2,1,0,5,15.49,1106.46169
5,,56.79,1,0,0,7,22.26,849.4520059
5,1.15,518.05,1,2,0,7,23.36,2771.788557
2,1.11,202.36,3,0,2,9,43.45,882.1724905
2,1.3,90.83,4,3,1,19,42.26,920.7511581
5,1.48,204.33,2,1,0,10,31.18,1170.104187
6,1.02,38.55,2,1,0,16,38.41,1024.272275
4,1.04,71.43,2,0,2,7,11.89,752.1085117
3,0.85,196.09,1,0,,10,40.13,852.1630414
3,0.92,27.94,4,1,2,7,27.99,708.8265407
1,1.17,288.93,3,0,2,15,24.89,984.8188152
3,1.02,243.38,3,3,1,7,35.36,971.8256599
7,1.37,183.13,2,1,0,7,18.21,1261.851456
3,1.24,85.08,3,0,0,12,34.91,
4,1.31,204.03,,3,1,8,,1147.845958
3,1.11,162.13,3,2,2,6,11.54,892.2195989
7,0.87,197.91,2,3,2,11,12.94,1314.159519
4,1.19,174.84,3,2,2,10,21.79,1068.255858
2,0.98,31.96,1,3,0,7,22.4,526.8521269
4,1.17,261.33,1,3,2,,30.42,1143.73876
2,0.88,90.12,1,2,2,8,26.8,588.5833273
4,1.35,83.4,3,3,2,11,16.24,950.331437
5,1.08,93.59,2,2,2,15,14.75,1060.790935
,1.27,114.48,2,0,0,5,18.02,1144.164619
6,1.14,52.57,1,1,2,10,23.73,995.801023
2,1.13,81.6,3,0,0,10,24.29,686.847679
2,1.07,109.21,3,0,2,10,14.76,723.5621082
3,1.14,50.73,2,0,1,18,25.63,814.747042
2,1.23,170.03,4,2,1,11,14.82,905.2902197
4,0.96,47.59,4,1,0,7,42.01,826.7733356
5,1.3,48.47,2,0,0,16,25.99,1014.223606
5,1.14,201.51,4,0,0,13,38.47,1258.646603
3,1.23,282.67,3,2,0,10,22.67,1107.342346
4,1.13,141.91,4,3,2,12,42.75,1095.362272
4,0.91,109.55,1,3,0,18,35.01,915.422067
,1.03,225.27,1,2,0,5,28.6,668.0495967
2,1.04,169.52,4,2,2,18,36.2,976.9629607
3,1.08,150.47,2,1,0,18,12.26,930.7818081
5,1.02,172.38,2,3,1,,15.73,
7,1.27,293.51,2,0,2,10,11.48,1457.585409
6,1.5,248.95,3,3,0,18,36.19,1487.482875
1,1.29,289.94,1,2,2,11,14.35,831.4369576
4,1.47,123.25,1,1,0,9,17.72,874.4668935
2,1.32,203.31,1,1,0,11,22.55,843.3928878
5,1.21,219.13,2,1,0,17,35.85,1253.689699
7,1.29,16.71,4,3,0,10,12.48,1197.862772
1,1.37,179.16,4,3,0,16,38.47,935.0863093
4,1.38,118.47,3,1,0,12,33.44,981.2434069
5,0.89,261.05,4,1,2,17,30.79,1394.332265
5,1.24,42.31,4,1,1,17,17.19,1105.23815
4,0.91,15.78,1,2,0,19,27.01,775.0686125
4,1.31,165.22,3,2,1,5,27.97,986.6142805
3,0.8,206.43,3,1,1,6,21.36,892.7316869
5,1.25,182.67,4,1,0,17,25.97,1318.083184
4,0.83,144.22,1,0,0,18,31.24,950.7480638
6,,278.74,4,1,0,9,44.88,1497.946552
7,1.32,11.79,2,2,1,7,18.3,1073.013528
7,1.44,62.57,3,3,1,14,13.83,1244.005633
6,1.14,136.12,2,0,1,19,30.34,1213.414744
7,0.8,23.89,3,3,1,17,28.5,1103.290401
1,1.45,292.99,4,0,1,14,36.37,1088.3017
7,0.99,100.79,2,1,0,15,41.23,1222.308292
2,1.03,98.75,1,2,2,18,41.38,688.3516895
7,1.19,226.56,4,0,2,9,34.38,1491.8322
6,0.95,155.92,2,3,1,11,24.11,1182.774861
3,1.47,96.49,2,1,,19,36.86,834.5405282
4,0.89,168.45,3,2,0,16,32.51,1080.870638
2,,223.25,3,,1,8,22.39,886.9670279
3,1.47,12.62,2,1,1,6,10.42,661.3111669
5,1.49,274.83,2,3,2,14,26.01,1288.387002
2,1.25,279.62,1,2,1,7,24.88,864.3840671
6,1.35,272.54,4,1,0,11,24.22,1519.698665
3,1.2,86.08,2,0,2,15,36.28,785.5613867
4,1.12,77.1,1,3,1,16,38.46,878.0453591
4,,33.28,1,2,2,9,40.77,677.7095552
7,0.96,33.56,2,2,2,16,18.98,1095.971155
3,0.99,170.81,4,0,0,13,27.17,1058.803773
5,1.14,17.8,1,0,0,19,23.51,911.4887591
7,1.46,137.83,3,1,2,11,44.25,1348.152037
6,1.41,184.43,4,1,2,6,27.85,1337.574723
3,1.03,89.95,4,2,2,15,36.02,910.837754
,1.47,200.8,3,2,2,18,35.58,930.5080072
3,0.91,34.29,3,3,2,6,,764.9781258
3,1.18,42.31,4,0,1,11,21.2,857.0546566
6,1.28,197.83,2,3,1,5,,1225.236606
4,1.46,173.11,4,3,0,11,12.39,1172.107749
7,0.96,89.9,4,0,1,14,37.15,1250.719712
5,1.02,208.1,2,,1,7,43.09,1120.429203
7,0.88,80.29,4,1,1,7,20.01,1195.659852
3,1.04,16.21,1,1,1,6,20.75,604.7378058
2,1.39,,3,3,0,11,28.27,697.2250581
4,1.09,202.25,2,2,2,17,38.46,1092.373208
4,1.49,145.87,1,3,1,18,39.45,1024.521139
3,1.08,196.31,2,3,2,10,36.49,910.0002254
6,1.3,129.39,4,0,0,8,13.92,1226.718708
2,1.08,145.91,3,1,2,17,14.46,891.0311027
3,0.97,25.39,1,2,0,17,32.51,602.9113768
2,0.92,265.27,3,1,0,5,24.8,836.9270875
4,0.92,57.32,4,1,2,5,11.24,888.7906014
2,1.25,35.9,2,0,1,5,25.25,596.9129211
7,0.85,184.32,4,2,0,18,23.65,1477.057705
3,1.25,99.06,4,1,1,13,11.62,946.7940627
1,1.09,282.65,3,1,1,5,20.12,873.3441474
1,1.26,104.5,3,3,0,14,18.07,665.7623799
2,0.82,282.16,3,0,0,10,34.55,922.1417862
6,0.9,181.75,3,0,2,12,40.41,1267.210049
3,1.41,291.69,4,2,0,16,14.73,1267.095784
5,,33.69,4,0,2,9,15.57,1029.867894
1,1.39,293.09,2,2,0,6,28.92,880.6106347
4,0.89,142.58,4,1,0,5,22.98,922.3711405
7,0.94,127.22,,2,0,11,19.85,1280.81082
3,0.92,204.29,4,2,1,5,31.85,928.4928414
3,1.41,,4,,2,18,14.04,1216.967921
7,1.38,271.54,3,2,0,18,33.91,1607.230542
1,1.09,237.47,1,3,0,11,22.94,751.5817933
7,0.89,158.47,2,,0,9,40.53,1276.021367
7,1.42,247.83,2,0,1,5,18.63,1415.76356
5,1.21,211.79,3,0,2,9,15.85,1276.360227
7,1.48,189.92,2,3,1,10,24.16,1374.675622
4,1,159.05,4,2,0,13,11.92,1119.333867
5,0.83,121.32,2,3,0,,29.23,988.6231219
4,1.49,18.37,2,3,0,17,23.06,875.4536424
1,1.05,,3,3,0,5,32.76,446.3231512
3,1.11,65.86,4,2,0,5,18.42,791.2290979
4,0.86,199.52,3,2,0,12,35.5,1086.274831
3,1.22,,4,0,1,11,43.89,1122.449296
2,,295.64,2,0,2,9,,897.5830534
2,1.28,281.44,1,3,1,13,44.98,
1,1.33,279.39,4,1,1,7,19.52,916.7975478
1,1,39.96,4,1,1,18,26.22,643.5011965
6,1.11,267.97,1,2,1,5,30.36,1209.015999
1,1.04,265.52,1,0,0,6,19.93,704.4685379
2,1.49,58.04,3,1,2,5,43.63,682.0537847
4,1.39,160.55,2,0,0,19,17.26,1123.398688
7,1.09,267.85,4,1,1,6,34.77,1408.059216
7,1.16,36.18,4,2,2,15,,1272.320104
7,1.49,26.76,1,0,,,20.9,970.8113024
5,0.99,258.44,2,1,1,7,28.28,1195.957132
7,1.42,264.01,2,0,0,6,16.88,1426.029329
1,1.46,23.46,1,1,0,7,36.67,429.0284439
7,1.12,70.96,4,3,2,17,44.59,1307.735426
5,0.97,270.76,3,1,2,5,40.07,1228.243405
5,0.91,58.7,2,2,2,16,32.05,927.5156885
2,0.85,219.56,4,0,1,,36.15,887.2310632
6,0.93,93.49,3,3,2,13,27.04,1159.594172
4,1.04,277.79,3,2,1,17,26.56,1250.831041
2,1.34,188.87,2,2,0,11,11,817.8400566
1,1.07,282.8,1,3,1,9,43.95,820.5316697
2,1.05,238,3,2,0,11,17.26,942.7100773
2,1.39,128.68,3,0,2,14,32.28,848.93018
2,1.22,286.5,3,2,0,9,33.5,1073.881221
1,1.12,131.68,1,2,0,10,33.87,612.0935735
1,1.24,84.72,1,1,2,14,32.37,577.216927
2,1.19,251.04,4,1,0,18,18.89,1070.882157
2,1.11,200.54,3,2,2,10,41.13,846.6764934
5,1.08,45.89,1,2,1,15,22.04,848.178856
4,1.42,14.18,2,2,0,,21.25,867.6769082
5,0.93,142.15,3,3,1,19,43.49,1142.184204
6,0.91,208.32,1,2,1,8,20.03,1170.622652
4,,257.59,2,2,0,7,22.31,1070.851206
6,0.88,287.35,3,3,2,6,13.03,1361.970295
4,1.48,235.7,3,,2,15,16.82,1251.046361
2,1,258.26,2,3,1,7,44.2,935.5624668
5,1.4,126.66,1,1,1,,12.59,1128.156266
4,1.25,28.18,3,1,1,9,12.89,838.7654345
6,1.37,157.4,4,3,1,10,34.41,1315.949892
4,1.08,173.3,4,3,0,11,10.45,1140.942
1,0.94,155.4,2,2,0,15,25.84,706.8991516
4,1.46,32.83,2,3,2,16,40.52,861.8316991
7,1.35,119.58,3,1,0,17,12.51,1341.598939
2,0.91,36.81,2,0,0,13,43.51,626.4800483
3,1.11,290.82,1,2,0,16,41.67,1057.612517
1,1.03,61.07,3,1,1,17,20.43,671.4825595
3,0.91,85.47,2,0,2,7,41.36,720.193068
2,1.21,90.79,4,1,0,16,31.39,833.4260043
7,1.32,125.03,3,3,2,6,20.76,1263.814696
3,0.96,232.43,1,3,1,7,25.44,895.1415421
4,1.18,81.26,1,1,2,18,28.75,929.0218003
3,0.94,247.27,1,1,2,19,25.35,1033.617611
5,,26.1,1,3,2,12,19.33,859.6689665
2,1.29,215.23,1,3,0,10,19.89,823.0424541
5,1.15,233.66,3,0,2,7,39.4,1207.176007
3,1.27,12.69,1,2,2,,40.65,690.4415256
7,1.29,67.01,3,2,1,14,40.6,1259.569001
5,1.44,122.93,4,1,2,5,21.53,1089.637129
1,1.38,65.51,1,1,,13,19.01,532.9666588
3,1.38,257.4,1,3,0,9,40.53,968.9247461
6,0.82,88.54,4,1,0,18,26.56,1212.620048
5,0.98,64.78,2,1,0,5,11.17,875.8549594
4,0.94,54.4,2,2,0,10,36.09,804.4092094
3,1.5,219.55,2,0,1,17,12.17,1070.900902
7,1.19,259.47,1,0,0,15,16.91,1409.787961
6,0.92,36.73,2,3,0,12,29.61,1002.167799
7,1.2,278.13,2,3,2,16,12.8,1506.120083
1,1.29,241.96,2,1,1,15,37.51,840.3640242
,1.38,44.62,3,2,2,12,36.17,918.6710292
3,1,219.74,2,0,0,16,42.9,982.5522156
7,1.19,297.17,4,1,1,10,27.46,1581.494046
4,1.01,113.35,4,1,2,10,30.63,979.0707629
3,1.12,,3,1,1,17,29.29,1048.34195
3,1.08,30.68,2,,1,16,28.72,759.718515
2,0.95,266.2,4,1,1,13,31.52,1064.500067
5,1.01,177.75,2,2,1,8,11.61,
3,0.98,102.45,3,1,0,12,23.43,806.6882538
1,1.37,166.08,3,3,1,9,18.71,728.295213
6,0.9,263.41,4,1,0,14,13.47,1446.855058
5,1.48,80.4,2,3,0,17,42.93,1070.183827
2,1.08,39.11,,3,1,8,19.05,676.8582244
5,0.96,77.8,3,1,1,18,16.92,1089.546471
5,1.33,42.82,2,2,0,14,36.22,966.0222037
3,0.86,151.74,2,1,0,14,14.98,885.028513
1,1.37,181.71,3,1,0,15,23.79,813.5713118
3,1.02,138.23,2,2,2,7,24.38,843.1303673
7,0.92,27.17,1,0,1,8,32.85,981.8396471
1,1.39,175.3,3,3,2,7,40.25,786.6862927
7,1.22,132.12,2,0,2,9,36.91,1271.309268
1,1.18,239.47,3,3,1,16,10.04,920.4383865
4,1.01,,1,2,0,19,21.26,1143.762271
3,1.15,284.26,2,3,0,9,10.9,1063.331479
7,1.35,190.95,3,3,2,,20.79,1371.433753
2,1.13,267.48,3,1,1,9,39.89,1011.698896
6,1.24,124.95,2,1,0,13,39.41,1203.428158
5,0.83,228.95,1,2,2,12,30.62,1116.565319
4,1.22,,1,2,2,13,10.06,753.5292603
7,0.96,27.45,1,1,2,16,36.55,1018.859102
2,1.31,204.5,4,2,,19,23.93,1066.309622
6,1.02,,3,3,1,9,22.03,1386.792522
6,1.01,230.61,1,0,0,19,12.89,1285.457347
3,1.09,16.3,2,0,0,9,39.68,708.3134357
1,0.88,297.22,1,0,0,12,27.04,829.6114036
7,1.33,190.88,1,1,2,8,23.89,1314.251077
3,1.24,54.09,1,3,2,17,22.01,762.381175
6,1,69.34,4,2,2,17,34.04,1224.147306
3,,222.61,2,0,1,15,39.99,1047.526442
4,1.47,112.62,1,1,2,18,17.08,1001.412285
7,1.4,292.03,2,0,0,10,41.76,1538.993526
2,1.09,,3,0,2,17,,1010.187568
6,1.01,191.24,1,3,0,6,18.31,1110.779292
7,0.81,241.8,2,1,0,17,37.73,1424.94211
4,0.98,107.26,1,0,0,5,28.49,766.4317235
2,0.88,114.57,1,0,1,11,27.88,642.0287617
4,1.38,205.83,4,1,0,9,41.29,1171.92972
5,1.34,248.44,2,3,0,8,23.42,1205.774525
1,1.13,45.37,3,3,1,19,19.01,583.7498725
1,0.88,267.84,2,1,1,15,35.4,920.9252885
1,1.16,16.45,1,3,0,12,33.02,491.2799514
5,1.17,296.51,2,0,2,10,17.38,1245.71828
6,1.24,201.31,,0,1,11,12.04,1197.182389
6,1.17,287.32,3,0,2,14,23.5,
5,0.87,141.55,3,1,0,12,14.2,1091.076301
1,1.25,198.92,4,1,1,7,40.27,832.8053855
1,1.49,186.82,1,0,1,6,30.53,659.8426733
2,1.24,225.77,4,0,0,17,16.88,1047.683717
2,1.05,136.41,,1,2,19,39.88,792.5596443
3,1.24,71.67,1,3,2,17,36.9,785.6594106
7,1.19,270.83,2,0,2,12,38.19,1468.124367
7,0.87,141.49,4,2,1,8,29.55,1288.537776
7,1.24,40.67,1,2,1,8,17.4,967.8037395
4,1.26,50.09,1,1,2,8,12.3,772.7395243
2,1.04,191.04,4,3,1,14,12.09,937.8606007
2,1.01,25.24,4,0,0,18,26.72,718.883544
2,1.15,195.42,2,3,0,,11.32,909.1891806
2,0.9,41.26,2,1,0,5,35.83,
5,0.86,220.96,4,2,2,19,20.62,1331.363986
3,1.33,70.27,1,2,1,19,15.86,800.5198798
2,0.93,241.75,4,3,1,11,38.59,1002.467067
6,0.97,111.08,,1,2,11,35.93,1175.595669
4,1.07,209.47,4,1,2,7,34.45,1100.845257
7,1.3,149.23,4,3,2,11,41.62,
2,1.2,298.85,2,0,2,6,16.85,924.1859968
5,1.12,130.83,1,3,2,8,14.13,977.5383287
6,1.49,,3,3,0,13,29.1,1463.855753
7,1.13,275.06,4,2,2,11,25.85,1565.921961
1,1.21,184.8,3,2,2,14,13.78,858.2162745
1,0.86,71.97,2,3,0,6,29.71,459.0738006
7,0.99,252.52,4,1,0,9,22.7,1482.208027
3,1,258.83,4,2,0,6,29.76,1081.655965
,0.96,20.52,4,1,1,16,35.68,590.0737207
2,1.01,289.16,3,0,2,14,15.18,1003.861122
7,1.14,222.75,1,3,0,9,42.11,1285.304634
5,1.4,118.32,3,3,2,17,22.42,1153.39622
3,1.25,237.8,2,3,2,17,13.38,1121.831969
6,1.36,158.59,4,3,1,14,39.49,1312.138476
2,1.14,21.38,2,0,0,8,42.63,538.3603828
1,1.2,66.82,3,3,0,18,11.62,675.6978213
,0.85,187.33,4,3,0,18,,1176.845378
2,0.9,204.16,3,3,2,19,38.31,946.0381878
4,1.38,274.22,1,0,1,7,39.54,1089.988808
6,1.49,236.47,1,2,2,14,33.21,1338.123814
4,1.35,224.56,2,1,1,17,23.87,1171.601709
6,0.94,170.63,1,3,1,6,19.29,1093.755561
3,0.82,60.02,1,3,2,17,37.6,726.5243106
5,0.83,228.04,4,3,0,16,29.43,1298.200103
1,0.99,140.54,4,3,2,,33.08,
1,1.42,56.9,4,1,2,10,43.8,661.0418015
2,0.95,118.92,3,,0,9,20.12,744.2773703
7,1.25,205.9,,2,0,8,25.29,1412.743328
1,0.9,166.43,3,2,0,18,12.3,789.452086
3,1.29,229.1,3,3,0,17,36.21,1111.200379
1,0.9,236.21,2,2,2,8,23.07,741.4418817
2,1.07,288.98,3,0,0,9,40.55,985.8197777
1,0.94,73.09,1,1,0,14,33.15,510.2919796
5,0.99,67.88,2,3,1,11,27.75,927.8148063
6,1.3,,4,3,0,6,39.98,1302.121023
4,1.19,95.31,3,2,2,11,36.53,937.6434183
4,0.87,180.47,2,3,0,6,11.08,903.6901244
6,1.38,57.96,4,1,1,14,17,1177.937316
4,1.22,116.87,1,2,0,,29.74,925.6177564
